horse_id,horse_name,date,course,weather,race_number,race_name,num_horses,bracket_number,horse_number,odds,popularity,rank,jockey,weight_carried,surface,distance,track_condition,time,margin,passing_order,last_3f,horse_weight,weight_diff,winner_name,prize
2022105348,ポンペルモ,2026/04/29,大井,曇,1,C3二三,8,1,1,11.2,5.0,3,田中洸多,56.0,ダ,1600.0,稍,104.1,0.2,1-1-1-1,41.8,442.0,-1.0,カルサパラストリス,20.0
2022105348,ポンペルモ,2026/04/16,大井,晴,2,C3一二三(C3二),11,4,4,143.4,9.0,3,田中洸多,56.0,ダ,1400.0,不,90.6,0.7,1-1-1,41.8,443.0,-1.0,ポルトディタリー,20.0
2022105348,ポンペルモ,2026/03/26,大井,曇,2,C3二三四(C3三),13,7,10,272.9,12.0,10,田中洸多,56.0,ダ,1400.0,不,90.4,2.0,6-6-6,40.8,444.0,-3.0,ベイデンフラッシュ,
2022105348,ポンペルモ,2026/03/11,大井,晴,1,C3三四,14,7,12,97.6,11.0,11,山林堂信,56.0,ダ,1600.0,良,106.2,1.2,7-8-9-9,41.2,447.0,-3.0,ライシアム,
2022105348,ポンペルモ,2026/02/18,大井,晴,2,C3四五,13,5,7,41.8,10.0,11,山林堂信,56.0,ダ,1600.0,稍,106.8,2.2,2-2-4-5,41.7,450.0,-2.0,グランダイト,
2022105348,ポンペルモ,2026/01/29,大井,晴,1,C3一二三(C3二),12,3,3,39.6,8.0,6,山林堂信,56.0,ダ,1400.0,良,90.1,0.8,8-6-6,40.1,452.0,-1.0,ベンハー,
2022105348,ポンペルモ,2026/01/14,大井,晴,2,C3四五,15,6,12,31.5,9.0,14,田中洸多,56.0,ダ,1200.0,良,76.5,1.9,5-6,39.8,453.0,-2.0,コトリノサエズリ,
2022105348,ポンペルモ,2025/12/31,大井,晴,2,3歳一二,14,3,3,14.4,5.0,5,田中洸多,56.0,ダ,1200.0,稍,75.8,1.0,5-5,39.3,455.0,1.0,ニジノカナタニ,14.0
2022105348,ポンペルモ,2025/12/05,大井,晴,3,被爆ピアノが奏でる平(3歳二),13,4,4,2.6,1.0,4,菅原涼太,56.0,ダ,1200.0,良,75.8,0.4,1-1,39.5,454.0,1.0,ビップクララ,21.0
2022105348,ポンペルモ,2025/10/19,佐賀,小雨,6,第1回エーエスピー福(C2),10,6,7,1.4,1.0,1,山下裕貴,56.0,ダ,1400.0,良,91.4,-0.2,1-1-1-1,40.2,453.0,-1.0,(レジェンド),40.0
2022105348,ポンペルモ,2025/09/30,佐賀,晴,2,C2ー16組,12,7,9,1.3,1.0,1,山下裕貴,56.0,ダ,1300.0,稍,83.9,-0.5,3-3-3-1,39.1,454.0,2.0,(ゴームズ),40.0
2022105348,ポンペルモ,2025/09/13,佐賀,曇,3,C2ー25組,12,7,9,4.5,3.0,1,山下裕貴,56.0,ダ,1400.0,稍,91.2,-0.6,1-1-1-1,39.7,452.0,22.0,(グランスターオー),40.0
2022105348,ポンペルモ,2025/08/09,3中京5,晴,11,3歳未勝利,18,3,5,50.5,12.0,14,酒井学,57.0,芝,1400.0,良,81.6,1.3,8-8,35.9,430.0,5.0,ロンティケチャップ,
2022105348,ポンペルモ,2025/05/20,金沢,晴,8,加賀九谷賞(未勝利)(3歳),9,8,8,3.0,2.0,4,吉原寛人,57.0,ダ,1500.0,良,97.4,1.0,5-5-4-4,40.9,425.0,-3.0,ヨーグルトナン,10.2
2022105348,ポンペルモ,2025/02/15,1小倉7,曇,5,3歳未勝利,16,3,5,38.2,9.0,8,橋木太希,54.0,芝,1800.0,良,109.8,0.7,6-6-7-7,36.5,428.0,2.0,ゼンダンハヤブサ,
2022105348,ポンペルモ,2024/10/12,5京都3,晴,3,2歳未勝利,16,3,6,73.4,13.0,7,橋木太希,53.0,芝,1600.0,良,95.0,0.6,5-3,35.9,426.0,2.0,ドラゴンブースト,
2022105348,ポンペルモ,2024/09/28,3中京8,曇,3,2歳未勝利,10,2,2,50.7,7.0,6,橋木太希,52.0,芝,1600.0,良,96.5,1.0,5-7-7,35.1,424.0,12.0,ブルクトーア,
2022105348,ポンペルモ,2024/06/29,3小倉1,曇,1,2歳未勝利,7,1,1,42.0,5.0,6,幸英明,55.0,芝,1200.0,良,70.1,1.9,6-6,35.3,412.0,-4.0,レイピア,
2022105348,ポンペルモ,2024/06/16,4京都6,晴,5,2歳新馬,10,1,1,57.1,9.0,8,松山弘平,55.0,芝,1600.0,良,98.0,1.5,6-9,34.9,416.0,0.0,トータルクラリティ,
2022100253,ヴェルヴェーナ,2026/04/29,大井,曇,1,C3二三,8,2,2,132.9,8.0,7,達城龍次,54.0,ダ,1600.0,稍,105.3,1.4,7-7-8-8,41.0,466.0,4.0,カルサパラストリス,
