horse_id,horse_name,date,course,weather,race_number,race_name,num_horses,bracket_number,horse_number,odds,popularity,rank,jockey,weight_carried,surface,distance,track_condition,time,margin,passing_order,last_3f,horse_weight,weight_diff,winner_name,prize
2022100409,ピュアリヤン,2026/03/23,大井,晴,1,C3九,11,1,1,12.5,5.0,3,笹川翼,56,ダ,1200.0,良,76.3,0.5,4-4,38.9,481.0,-5.0,マーカンエミーオ,20.0
2022100409,ピュアリヤン,2026/03/09,大井,晴,1,C3九,14,2,2,5.3,2.0,8,笹川翼,56,ダ,1200.0,稍,77.4,1.2,4-4,40.0,486.0,-24.0,ストロングフレイヤ,
2022100409,ピュアリヤン,2025/10/08,大井,晴,2,3歳五六,10,8,9,1.6,1.0,9,笹川翼,56,ダ,1200.0,良,78.3,1.9,3-3,41.7,510.0,0.0,ヤマト,
2021100808,マルヨリヴィエラ,2026/03/23,大井,晴,1,C3九,11,2,2,65.7,7.0,2,菅原涼太,54,ダ,1200.0,良,76.3,0.5,7-7,38.2,457.0,1.0,マーカンエミーオ,32.0
2021100808,マルヨリヴィエラ,2026/03/09,大井,晴,1,C3九,14,6,9,37.3,6.0,9,中山遥人,53,ダ,1200.0,稍,77.7,1.5,13-13,38.6,456.0,-1.0,ストロングフレイヤ,
2021100808,マルヨリヴィエラ,2026/02/19,大井,晴,3,C3一,14,4,6,241.4,10.0,11,中山遥人,52,ダ,1800.0,良,120.8,2.3,14-14-14-13,39.9,457.0,-7.0,テーオードリアン,
2021100808,マルヨリヴィエラ,2026/01/30,大井,晴,1,C3選抜牝馬,12,8,12,206.4,11.0,11,菅原涼太,54,ダ,1400.0,良,92.4,2.6,12-12-12,38.4,464.0,4.0,ブルーキャット,
2021100808,マルヨリヴィエラ,2026/01/12,大井,晴,3,C3八九,15,6,11,31.0,7.0,7,中山遥人,52,ダ,1200.0,良,77.0,2.3,8-9,38.4,460.0,-2.0,ヴァルチャースター,
2021100808,マルヨリヴィエラ,2025/12/24,大井,雨,1,C3三,10,4,4,124.3,9.0,5,小野俊斗,51,ダ,1400.0,重,91.9,0.5,8-9-9,38.7,462.0,10.0,ポンドスプリング,8.0
2021100808,マルヨリヴィエラ,2025/12/01,大井,晴,1,C3三,13,2,2,201.2,12.0,10,小野俊斗,51,ダ,1200.0,良,76.7,2.2,11-12,37.5,452.0,-3.0,フィールドクラウン,
