horse_id,horse_name,date,course,weather,race_number,race_name,num_horses,bracket_number,horse_number,odds,popularity,rank,jockey,weight_carried,surface,distance,track_condition,time,margin,passing_order,last_3f,horse_weight,weight_diff,winner_name,prize
2021103462,ブッコワース,2026/03/24,大井,晴,1,C3五六,13,1,1,93.4,11.0,7,仲原大生,56,ダ,1600.0,良,105.8,0.5,7-7-8-8,39.8,457.0,-2.0,ワールドフォンテン,
2021103462,ブッコワース,2026/03/10,大井,雨,1,C3五六,14,4,6,23.3,9.0,12,西啓太,56,ダ,1600.0,稍,107.8,1.5,5-5-5-6,41.8,459.0,2.0,ワールドフォンテン,
2021103462,ブッコワース,2025/11/10,大井,晴,2,C21819,13,7,11,125.0,9.0,13,遠藤健太,56,ダ,1600.0,稍,106.7,4.2,6-7-7-9,43.7,457.0,3.0,テンシノトリブン,
2021103462,ブッコワース,2025/10/20,大井,曇,6,住まいのみやこすぎな(C2),10,7,8,8.2,3.0,5,江里口裕,56,ダ,1600.0,稍,105.6,1.5,2-2-3-3,40.6,454.0,2.0,ドラゴンバスター,10.0
2021103462,ブッコワース,2025/10/05,大井,晴,4,ゴッドファーザー賞(C2),8,4,4,59.7,7.0,5,江里口裕,56,ダ,1600.0,良,104.3,0.8,5-5-5-5,40.9,452.0,0.0,フェアクラウド,10.0
2021103462,ブッコワース,2025/09/17,大井,晴,1,C3一二,14,8,13,48.6,11.0,4,江里口裕,56,ダ,1600.0,良,105.1,1.2,3-3-2-2,40.6,452.0,1.0,オールスターズ,12.0
2021103462,ブッコワース,2025/09/05,大井,雨,2,C3一二,13,3,4,70.6,11.0,8,江里口裕,56,ダ,1200.0,不,76.0,1.4,10-11,39.3,451.0,3.0,アタミセイコー,
2021103462,ブッコワース,2025/08/15,大井,晴,1,C3一二,14,2,2,117.1,12.0,6,松崎正泰,56,ダ,1600.0,良,104.3,1.4,2-2-5-4,40.8,448.0,-2.0,フィリピーヌ,
2021103462,ブッコワース,2025/07/18,大井,晴,1,C3二三,12,1,1,135.9,11.0,5,江里口裕,56,ダ,1600.0,重,103.5,0.8,5-5-6-5,40.9,450.0,1.0,ビューティフルベル,8.0
2021103462,ブッコワース,2025/07/01,大井,曇,8,カイピリーニャ賞(C2十),14,6,9,151.6,11.0,12,鷹見陸,55,ダ,1400.0,良,91.0,3.7,9-10-10,40.0,449.0,0.0,ウインサマースノー,
2021103462,ブッコワース,2025/06/10,大井,曇,9,C2十11,14,3,3,79.9,10.0,12,Ｒ．クア,56,ダ,1200.0,稍,76.3,1.6,9-10,39.3,449.0,0.0,ビックプーカオ,
2021103462,ブッコワース,2025/05/20,大井,晴,9,C2十11,13,7,11,152.8,11.0,8,江里口裕,56,ダ,1200.0,稍,75.6,1.8,13-13,38.0,449.0,1.0,ダイヤメ,
2021103462,ブッコワース,2025/04/30,大井,晴,6,C2九十11(C2十),14,6,10,204.0,13.0,14,江里口裕,56,ダ,1200.0,稍,77.2,2.9,13-14,38.5,448.0,0.0,ショウサンレックス,
2021103462,ブッコワース,2025/04/15,大井,晴,8,オレンジ・ブロッサム(C212),13,4,6,302.6,13.0,12,江里口裕,56,ダ,1200.0,重,77.6,3.2,8-8,40.3,448.0,-2.0,イロンデル,
2021103462,ブッコワース,2024/11/05,大井,曇,8,ムーランルージュ賞(C213),14,7,11,116.3,14.0,10,江里口裕,56,ダ,1200.0,稍,77.4,2.7,11-12,40.4,450.0,2.0,ハッピーストリート,
2021103462,ブッコワース,2024/10/15,大井,晴,6,目黒区賞(C2),14,2,2,34.3,8.0,8,江里口裕,56,ダ,1200.0,良,76.9,1.5,8-7,39.3,448.0,1.0,ジャズブレイキー,
2021103462,ブッコワース,2024/10/03,大井,曇,2,3歳六七,14,3,3,37.7,5.0,4,江里口裕,56,ダ,1200.0,良,75.8,1.5,5-3,39.1,447.0,1.0,レモンシフォン,22.5
2021103462,ブッコワース,2024/09/10,大井,晴,2,3歳八九十(3歳九),14,2,2,39.5,10.0,4,江里口裕,56,ダ,1400.0,良,90.0,1.0,8-4-3,39.9,446.0,2.0,アフロプリンス,22.5
2021103462,ブッコワース,2024/08/13,大井,晴,7,3歳六七八(3歳七),14,5,8,39.0,5.0,9,江里口裕,56,ダ,1200.0,良,76.8,1.9,11-10,39.2,444.0,-1.0,サンスイシサン,
2021103462,ブッコワース,2024/07/30,大井,曇,8,ブルー・ラグーン賞(3歳七),16,8,15,29.0,6.0,4,江里口裕,56,ダ,1200.0,良,76.5,1.3,10-10,39.2,445.0,0.0,アニマルボス,22.5
2021103462,ブッコワース,2024/07/10,大井,曇,6,3歳七八,16,3,5,31.4,7.0,5,江里口裕,56,ダ,1200.0,良,76.6,1.8,8-8,39.5,445.0,-1.0,ステーレンナフト,15.0
2021103462,ブッコワース,2024/06/26,大井,晴,2,3歳九十,14,7,12,54.1,9.0,4,江里口裕,56,ダ,1200.0,稍,76.7,0.5,6-6,40.2,446.0,-2.0,ジツノスケ,22.5
2021103462,ブッコワース,2024/06/04,大井,晴,6,3歳九十,16,7,13,172.9,15.0,6,江里口裕,56,ダ,1200.0,不,77.6,1.0,11-11,40.1,448.0,2.0,ヴェントフレイバー,
